gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2005628599	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66265-view1.JPG		66265-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | dalli						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628596	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66258-view1.JPG		66258-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | laevis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628596	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66258-view2.JPG		66258-view2.JPG	Gastropoda | Trochida | Trochidae | Gibbula | laevis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628591	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66261-view1.JPG		66261-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | laevis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628591	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66261-view2.JPG		66261-view2.JPG	Gastropoda | Trochida | Trochidae | Gibbula | laevis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628583	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66214-view1.JPG		66214-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | diametralis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628583	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66214-view2.JPG		66214-view2.JPG	Gastropoda | Trochida | Trochidae | Gibbula | diametralis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628581	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66264-view1.JPG		66264-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | dalli						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628581	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66264-view2.JPG		66264-view2.JPG	Gastropoda | Trochida | Trochidae | Gibbula | dalli						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628478	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66270-view2.JPG		66270-view2.JPG	Gastropoda | Trochida | Trochidae | Gibbula | diametralis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005628478	StillImage	image/jpeg	http://objects-us-east-1.dream.io/pricollections-jpg/66270-view1.JPG		66270-view1.JPG	Gastropoda | Trochida | Trochidae | Gibbula | diametralis						PRI	http://creativecommons.org/publicdomain/zero/1.0/	PRI
2005325121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31355671/original.jpeg	https://www.inaturalist.org/photos/31355671					2018-12-30T04:41:00Z	marsel mersinaj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	marsel mersinaj
2005325121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31355679/original.jpeg	https://www.inaturalist.org/photos/31355679					2018-12-30T04:41:47Z	marsel mersinaj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	marsel mersinaj
2005325121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31355691/original.jpeg	https://www.inaturalist.org/photos/31355691					2018-12-30T04:41:20Z	marsel mersinaj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	marsel mersinaj
1974895525	StillImage	image/jpeg	https://observation.org/photos/10299445.jpg							Theo Kiewiet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Theo Kiewiet
1974895525	StillImage	image/jpeg	https://observation.org/photos/10299448.jpg							Theo Kiewiet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Theo Kiewiet
1971776949	StillImage	image/jpeg	https://observation.org/photos/12560414.jpg							Jan Ligtenberg			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jan Ligtenberg
1971776949	StillImage	image/jpeg	https://observation.org/photos/12560413.jpg							Jan Ligtenberg			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jan Ligtenberg
1971662224	StillImage	image/jpeg	https://observation.org/photos/12620879.jpg							Gerwin van de Maat			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gerwin van de Maat
1971662224	StillImage	image/jpeg	https://observation.org/photos/12620875.jpg							Gerwin van de Maat			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gerwin van de Maat
1970178437	StillImage	image/jpeg	https://observation.org/photos/13636931.jpg							Gerard Visser			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gerard Visser
1920788427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22795680/original.jpg	https://www.inaturalist.org/photos/22795680					2018-08-08T00:18:27Z	kelptaylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kelptaylor
1920788427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22759197/original.jpg	https://www.inaturalist.org/photos/22759197					2018-08-08T00:18:27Z	kelptaylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kelptaylor
1920788427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22759212/original.jpg	https://www.inaturalist.org/photos/22759212					2018-08-08T00:18:27Z	kelptaylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kelptaylor
1915485108	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1540200454221BZP1cZgmKwd4eCTm							Elise POREZ			http://creativecommons.org/licenses/by/4.0/	
1826294319	StillImage	image/tiff	https://data.nhm.ac.uk/media/ad3c46f3-c721-40ef-8a24-0aff8481f38d		NHM_UK_PI_TG_26942(1)._M_1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826234184	StillImage	image/tiff	https://data.nhm.ac.uk/media/193ada36-a729-474d-bea6-f32d60fbb0d3		NHM-UK_PI_QG_5620.2								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826234184	StillImage	image/tiff	https://data.nhm.ac.uk/media/76c4a530-2455-43a8-aecd-a68aecda6023		NHM-UK_PI_QG_5620.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826234184	StillImage	image/tiff	https://data.nhm.ac.uk/media/2149918e-598b-4a4b-9fd6-9605facd3644		NHM-UK_PI_QG_5620.3								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826228987	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b7fed1f5-6a4e-4622-9ab1-05e7621e09bb		Zoology Accessions Register: Mollusca: 1869 - 1877: page 166								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826228508	StillImage	image/jpeg	https://data.nhm.ac.uk/media/0de6d166-bc81-4c09-80a5-60f7cec5cb0a		Zoology Accessions Register: Mollusca: 1869 - 1877: page 143								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826226061	StillImage	image/jpeg	https://data.nhm.ac.uk/media/fad2decb-a1c4-4442-b2da-c704bd78bbc3		Zoology Accessions Register: Mollusca: 1869 - 1877: page 90								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826225859	StillImage	image/jpeg	https://data.nhm.ac.uk/media/a979ef49-4cd8-46b3-a852-7a130d28544a		Zoology Accessions Register: Mollusca: 1869 - 1877: page 82								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826225689	StillImage	image/jpeg	https://data.nhm.ac.uk/media/0bd3af59-5210-4638-b874-dda064b23993		Zoology Accessions Register: Mollusca: 1869 - 1877: page 80								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826225614	StillImage	image/jpeg	https://data.nhm.ac.uk/media/61a4cf29-f064-4c52-b11a-b344e80387a7		Zoology Accessions Register: Mollusca: 1869 - 1877: page 91								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826225346	StillImage	image/jpeg	https://data.nhm.ac.uk/media/f424df26-98d4-4df0-90d1-40742f16637e		Zoology Accessions Register: Mollusca: 1869 - 1877: page 85								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826224753	StillImage	image/jpeg	https://data.nhm.ac.uk/media/41037298-6a81-4f4d-a9ba-c065e71bf388		Zoology Accessions Register: Mollusca: 1869 - 1877: page 61								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826224710	StillImage	image/jpeg	https://data.nhm.ac.uk/media/41037298-6a81-4f4d-a9ba-c065e71bf388		Zoology Accessions Register: Mollusca: 1869 - 1877: page 61								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826224629	StillImage	image/jpeg	https://data.nhm.ac.uk/media/06e0729a-b0cc-4740-8438-0d0cf1662462		Zoology Accessions Register: Mollusca: 1869 - 1877: page 63								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826224567	StillImage	image/jpeg	https://data.nhm.ac.uk/media/93459f49-e118-4e65-8c1d-690ead3a3134		Zoology Accessions Register: Mollusca: 1869 - 1877: page 60								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826222548	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b042c73d-8406-4e8c-922a-40456c220e81		Zoology Accessions Register: Mollusca: 1869 - 1877: page 19								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826211587	StillImage	image/jpeg	https://data.nhm.ac.uk/media/49f37fcc-a4fc-4b0c-b06c-d5c33ca56317		Zoology Accessions Register: Mollusca: 1877 - 1883: page 44								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826211534	StillImage	image/jpeg	https://data.nhm.ac.uk/media/49f37fcc-a4fc-4b0c-b06c-d5c33ca56317		Zoology Accessions Register: Mollusca: 1877 - 1883: page 44								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826210968	StillImage	image/jpeg	https://data.nhm.ac.uk/media/14cf20a8-c42c-4926-9317-c3d507d502dc		Zoology Accessions Register: Mollusca: 1877 - 1883: page 32								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826210945	StillImage	image/jpeg	https://data.nhm.ac.uk/media/14cf20a8-c42c-4926-9317-c3d507d502dc		Zoology Accessions Register: Mollusca: 1877 - 1883: page 32								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826210820	StillImage	image/jpeg	https://data.nhm.ac.uk/media/3685e54e-bbfb-42d7-b077-95ec77426488		Zoology Accessions Register: Mollusca: 1877 - 1883: page 31								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826210478	StillImage	image/jpeg	https://data.nhm.ac.uk/media/2dd869e1-ccac-4e2e-9790-9cc579df6523		Zoology Accessions Register: Mollusca: 1877 - 1883: page 20								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826209190	StillImage	image/jpeg	https://data.nhm.ac.uk/media/e1753bd2-917c-4fcd-88e6-b0c7e4abbedf		Zoology Accessions Register: Mollusca: 1884 - 1893: page 255								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826209183	StillImage	image/jpeg	https://data.nhm.ac.uk/media/e1753bd2-917c-4fcd-88e6-b0c7e4abbedf		Zoology Accessions Register: Mollusca: 1884 - 1893: page 255								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826208684	StillImage	image/jpeg	https://data.nhm.ac.uk/media/23f4397e-243f-4055-a72b-70662d05952f		Zoology Accessions Register: Mollusca: 1884 - 1893: page 247								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826207720	StillImage	image/jpeg	https://data.nhm.ac.uk/media/be6632cd-fedb-4e2e-86a2-3505087ff65b		Zoology Accessions Register: Mollusca: 1884 - 1893: page 225								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826207595	StillImage	image/jpeg	https://data.nhm.ac.uk/media/be6632cd-fedb-4e2e-86a2-3505087ff65b		Zoology Accessions Register: Mollusca: 1884 - 1893: page 225								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826206837	StillImage	image/jpeg	https://data.nhm.ac.uk/media/89cefec6-70de-4555-a87b-01d875a8cf8a		Zoology Accessions Register: Mollusca: 1884 - 1893: page 213								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826203674	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b83bb465-b238-4ce5-ad46-ed7dfd5d7567		Zoology Accessions Register: Mollusca: 1884 - 1893: page 164								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826201268	StillImage	image/jpeg	https://data.nhm.ac.uk/media/5254e21c-4434-4dd8-ad20-73a8805e63c4		Zoology Accessions Register: Mollusca: 1884 - 1893: page 123								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826200200	StillImage	image/jpeg	https://data.nhm.ac.uk/media/d3555420-d74a-43ee-915d-8a6286637a93		Zoology Accessions Register: Mollusca: 1884 - 1893: page 108								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826200182	StillImage	image/jpeg	https://data.nhm.ac.uk/media/d3555420-d74a-43ee-915d-8a6286637a93		Zoology Accessions Register: Mollusca: 1884 - 1893: page 108								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826199183	StillImage	image/jpeg	https://data.nhm.ac.uk/media/5b807641-2070-421a-81d8-62111bbbbfde		Zoology Accessions Register: Mollusca: 1884 - 1893: page 83								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826197463	StillImage	image/jpeg	https://data.nhm.ac.uk/media/d5423c6e-8844-45f4-95ed-784002d85211		Zoology Accessions Register: Mollusca: 1884 - 1893: page 45								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826197294	StillImage	image/jpeg	https://data.nhm.ac.uk/media/d5423c6e-8844-45f4-95ed-784002d85211		Zoology Accessions Register: Mollusca: 1884 - 1893: page 45								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826196254	StillImage	image/jpeg	https://data.nhm.ac.uk/media/67a9f01b-d7b7-42ae-81c8-ce03684449f8		Zoology Accessions Register: Mollusca: 1884 - 1893: page 17								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826195492	StillImage	image/jpeg	https://data.nhm.ac.uk/media/e7b902b3-6588-4028-a03f-8877137d9bd3		Zoology Accessions Register: Mollusca: 1884 - 1893: page 22								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826173144	StillImage	image/jpeg	https://data.nhm.ac.uk/media/58726613-513b-4a05-8a96-268b8527aaf1		Zoology Accessions Register: Mollusca: 1850 - 1854: page 273								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826152655	StillImage	image/jpeg	https://data.nhm.ac.uk/media/a02d8c33-6360-42ba-b01c-a03edb23c75e		Zoology Accessions Register: Mollusca: 1847 - 1849: page 175								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826131243	StillImage	image/jpeg	https://data.nhm.ac.uk/media/2e3392c4-304a-4935-bb88-404cc2ad14d9		Zoology Accessions Register: Mollusca: 1854 - 1857: page 103								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826129605	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b2d1977c-3b50-4d12-adc8-29b0904034c6		Zoology Accessions Register: Mollusca: 1847 - 1849: page 98								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826129519	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b2d1977c-3b50-4d12-adc8-29b0904034c6		Zoology Accessions Register: Mollusca: 1847 - 1849: page 98								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826127873	StillImage	image/jpeg	https://data.nhm.ac.uk/media/19469345-0e22-4978-bd96-a929d8dd9918		Zoology Accessions Register: Mollusca: 1854 - 1857: page 91								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826127728	StillImage	image/jpeg	https://data.nhm.ac.uk/media/19469345-0e22-4978-bd96-a929d8dd9918		Zoology Accessions Register: Mollusca: 1854 - 1857: page 91								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826126590	StillImage	image/jpeg	https://data.nhm.ac.uk/media/b7fe97a8-5c40-4a29-afb9-5fce510b2e60		Zoology Accessions Register: Mollusca: 1854 - 1857: page 87								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826119416	StillImage	image/jpeg	https://data.nhm.ac.uk/media/886a2c98-c48f-4a2c-b586-d0d038c1d295		Zoology Accessions Register: Mollusca: 1854 - 1857: page 63								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826116114	StillImage	image/jpeg	https://data.nhm.ac.uk/media/4fe343dd-0f54-4375-a15d-f6d29540cc41		Zoology Accessions Register: Mollusca: 1854 - 1857: page 53								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826100685	StillImage	image/jpeg	https://data.nhm.ac.uk/media/2e2e7e9e-edde-4563-bbce-e2a09a03ffd6		Zoology Accessions Register: Mollusca: 1854 - 1857: page 4								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1826100605	StillImage	image/jpeg	https://data.nhm.ac.uk/media/2e2e7e9e-edde-4563-bbce-e2a09a03ffd6		Zoology Accessions Register: Mollusca: 1854 - 1857: page 4								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/ef2a68d6-818a-4e0b-a3c5-0e0ed094e5b4		NHM-UK_PI_OR_75282-2.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/758d56bf-45ab-4c0e-9e63-df0a836cb504		NHM-UK_PI_OR_75282-3.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/2f14e955-e2e1-4673-a25d-1aa13d1f90b6		NHM-UK_PI_OR_75282-1.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/9f8ceb5a-f317-4f91-90a7-9d608749562d		NHM-UK_PI_OR_75282-5.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/jp2	https://data.nhm.ac.uk/media/98413cb7-2fad-4fa9-adb9-3200fa0f5d77		NHM-UK_P_DF118_02_06_0265								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/a024c287-9731-4885-a469-f49c21c38ce9		NHM-UK_PI_OR_75282-4.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1825772265	StillImage	image/tiff	https://data.nhm.ac.uk/media/61bd6678-69b7-4d42-b907-a8f449ea1759		NHM-UK_PI_OR_75282-6.1								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1801058859	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1520607311258ZZmbNZyGjt0gVJUc							Philippe LOUBRY, Lilian CAZES			http://creativecommons.org/licenses/by/4.0/	
1671725760	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11013286/original.jpeg	https://www.inaturalist.org/photos/11013286					2017-10-07T18:53:07Z	Luis da Costa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis da Costa
1671725760	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11013287/original.jpeg	https://www.inaturalist.org/photos/11013287					2017-10-07T18:53:24Z	Luis da Costa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis da Costa
1671725760	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11013274/original.jpeg	https://www.inaturalist.org/photos/11013274					2017-10-07T18:52:45Z	Luis da Costa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis da Costa
1671722391	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/10995121/original.jpg	https://www.inaturalist.org/photos/10995121					2017-08-01T12:40:09Z	sflott		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sflott
1671722391	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/10995114/original.jpg	https://www.inaturalist.org/photos/10995114					2017-08-01T12:40:09Z	sflott		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sflott
1671722391	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/10995107/original.jpg	https://www.inaturalist.org/photos/10995107					2017-08-01T12:40:09Z	sflott		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sflott
1671722391	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/10995102/original.jpg	https://www.inaturalist.org/photos/10995102					2017-08-01T12:40:09Z	sflott		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sflott
1440786433	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1486134704636JfvUyglr00Q6RcBF							Marie HENNION			http://creativecommons.org/licenses/by/4.0/	
1440786415	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1486134705355ghfI9bqVJgNshTxV							Marie HENNION			http://creativecommons.org/licenses/by/4.0/	
1322383978	StillImage	image/jpeg	http://n2t.net/ark:/65665/m39e916b6e-3d1b-49cd-b57f-234197fab403		USNM_MOL_180143	USNM MOL 180143				Rebekah Keel		Smithsonian Institution, NMNH, Invertebrate Zoology	Usage Conditions Apply	
1322077222	StillImage	image/jpeg	http://n2t.net/ark:/65665/m30ed8e5c8-97cb-4f41-9072-26103599eb0c		Gibbula canfieldi Dall, 1871 Holotype USNM 162005		NMNH - National Museum of Natural History			Chris J Lanczycki		Smithsonian Institution, NMNH, Invertebrate Zoology	http://creativecommons.org/publicdomain/zero/1.0/	
1319183751	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a476a4c5-4cce-46c1-8898-1daf3de46be9		USNM_MOL_179834 (2)	USNM MOL 179834 (2)				Rebekah Keel		Smithsonian Institution, NMNH, Invertebrate Zoology	Usage Conditions Apply	
1318902195	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a7e7f23c-22c8-4a6e-969e-7f08cc5e88f4		Gibbula hera Bartsch, 1915 Holotype USNM 90108A		NMNH - National Museum of Natural History			Chris J Lanczycki		Smithsonian Institution, NMNH, Invertebrate Zoology	http://creativecommons.org/publicdomain/zero/1.0/	
1318240877	StillImage	image/jpeg	http://n2t.net/ark:/65665/m36e19df81-cc42-4522-8be2-30e03bfc9d15		Gibbula loculosa Lectotype USNM 221	Mollusk	NMNH - National Museum of Natural History			Chris Lanczycki		Smithsonian Institution, NMNH, Invertebrate Zoology	http://creativecommons.org/publicdomain/zero/1.0/	
1317502424	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a24f2696-f1af-405f-bd98-6bbf135040d9		USNM_MOL_180142	USNM MOL 180142				Rebekah Keel		Smithsonian Institution, NMNH, Invertebrate Zoology	Usage Conditions Apply	
1317337435	StillImage	image/jpeg	http://n2t.net/ark:/65665/m34a68183e-45cf-42d6-a4c1-6470a0747716		Trochus magus alba Jeffreys, 1865 Syntype USNM 180123		NMNH - National Museum of Natural History			Chris J Lanczycki		Smithsonian Institution, NMNH, Invertebrate Zoology	http://creativecommons.org/publicdomain/zero/1.0/	
1287539234	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1485351256891P4rq8AdtjjK2HNbz							Gaëlle DOITTEAU			http://creativecommons.org/licenses/by/4.0/	
1227551422	StillImage	image/jpeg	https://app.coeli.cat/coeli/ICUB-NAT/HeritageObject/N1010015/portraitMedia		Gibbula magus (Linnaeus, 1758)					Garcia Darocas, Jordi		Museu de Ciències Naturals de Barcelona	http://creativecommons.org/licenses/by/4.0/	©MCNB
1227551410	StillImage	image/jpeg	https://app.coeli.cat/coeli/ICUB-NAT/HeritageObject/N1009846/portraitMedia		Gibbula ardens					Garcia Darocas, Jordi		Museu de Ciències Naturals de Barcelona	http://creativecommons.org/licenses/by/4.0/	©MCNB
1212538624	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1456501835830SXLGAjftP2KoUwvU							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1212538545	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1454690587617bK7nuihqbW6xhcE4							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1212538507	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1454690597106vbyhmJpsaca6pvhQ							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1212538472	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1454690606628RQ7VsapQKZEmLZOd							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1212538426	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1449080346067YfTCvluz8EjThE2l							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1212538395	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1449080557477oVRsoQrF0aJ0xLl4							Manuel CABALLER			http://creativecommons.org/licenses/by/4.0/	
1135510579	StillImage	image/jpeg	https://data.nhm.ac.uk/media/662fd585-960a-4d7b-ab86-dcc0052ad8af		Zoology Accessions Register: Mollusca: 1857 - 1860: page 108								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135510574	StillImage	image/jpeg	https://data.nhm.ac.uk/media/662fd585-960a-4d7b-ab86-dcc0052ad8af		Zoology Accessions Register: Mollusca: 1857 - 1860: page 108								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135510554	StillImage	image/jpeg	https://data.nhm.ac.uk/media/662fd585-960a-4d7b-ab86-dcc0052ad8af		Zoology Accessions Register: Mollusca: 1857 - 1860: page 108								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135510115	StillImage	image/jpeg	https://data.nhm.ac.uk/media/7d2dfd5c-0031-469a-9c54-a023ab55bc60		Zoology Accessions Register: Mollusca: 1857 - 1860: page 98								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135506953	StillImage	image/jpeg	https://data.nhm.ac.uk/media/8ce54e1f-2f3c-4deb-aa54-ba864c2d9afe		Zoology Accessions Register: Mollusca: 1857 - 1860: page 23								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135500037	StillImage	image/jpeg	https://data.nhm.ac.uk/media/66a67feb-49be-4fc5-bf6e-7068edef58d2		Zoology Accessions Register: Mollusca: 1911 - 1924: page 163								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1135498832	StillImage	image/jpeg	https://data.nhm.ac.uk/media/177cb988-9750-4a12-9216-1a0ef5335034		Zoology Accessions Register: Mollusca: 1911 - 1924: page 136								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
